50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,ball_recovery_offensive,block_deflection,dribble_no_touch,dribble_overrun,miscontrol_aerial_won,shot_deflected,shot_one_on_one,goalkeeper_shot_saved_to_post,shot_saved_to_post,block_offensive,goalkeeper_shot_saved_off_target,shot_saved_off_target,foul_committed_penalty,foul_won_penalty,pass_deflected,shot_redirect,goalkeeper_punched_out,shot_open_goal,block_save_block,goalkeeper_success_in_play,goalkeeper_penalty_saved_to_post,shot_follows_dribble,type_name,player_name,team_name,position_name,xg,outcome,shot_x,shot_y,gk_name
,,,,,,,,,,,,,,,,0.066145,,,,,,,,,,,,,344bbdcd-69ad-4b60-8c7c-6d46826ea988,170,,,"[103.0, 33.9]",3930166,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pavel Šulc,28227.0,Left Center Midfield,7,Czech Republic,912,"['28b3b2ed-6a92-45fb-929b-840a6f6a5037', 'ffd4e2f3-25b8-4e13-a244-d7db4a11be15']",39,,Right Foot,"[104.5, 34.3]",,"[{'location': [105.5, 50.5], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.7, 39.5], 'player': {'id': 41092, 'name': 'Nuno Mendes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 42.1], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.8, 35.0], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 34.4], 'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 39.0], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 29.1], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.2, 38.3], 'player': {'id': 32975, 'name': 'Diogo Meireles Costa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 59.4], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.0, 31.4], 'player': {'id': 29484, 'name': 'Jan Kuchta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.0, 35.6], 'player': {'id': 28034, 'name': 'Lukáš Provod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.0, 45.4], 'player': {'id': 7044, 'name': 'Patrik Schick'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",97046770-b843-4a10-82c1-d77150c1a5c8,Blocked,0.06054878,Normal,Open Play,,,,,,Czech Republic,912,00:03:39.851,Shot,,,,,,,,,,,,,,,,,,,,,,,,Shot,Pavel Šulc,Czech Republic,Left Center Midfield,0.06054878,Blocked,103.0,33.9,Diogo Meireles Costa
,,,,,,,,,,,,,,,,1.572657,,,,,,,,,,,,,a591a39d-bc4a-4f8a-b789-9e09b603a77c,331,,,"[108.6, 40.1]",3930166,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,12,Portugal,780,['a3f25234-d20e-4898-adc8-69c5cb9f8a2b'],30,,Head,"[120.0, 33.4, 0.6]",,"[{'location': [101.9, 50.7], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [91.2, 26.2], 'player': {'id': 28034, 'name': 'Lukáš Provod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.7, 35.4], 'player': {'id': 28227, 'name': 'Pavel Šulc'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.6, 49.4], 'player': {'id': 35441, 'name': 'David Doudera'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.7, 35.1], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 36.2], 'player': {'id': 28272, 'name': 'Ladislav Krejčí'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 40.4], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.3, 24.9], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 21.3], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.7, 38.8], 'player': {'id': 28040, 'name': 'Jindřich Staněk'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.7, 20.6], 'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.4, 32.8], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.9, 39.5], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.5, 21.7], 'player': {'id': 18360, 'name': 'Rafael Alexandre Conceição Leão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",9860cbba-ceee-446d-ba14-6bcb4b1b4433,Off T,0.054354656,Normal,Open Play,,,,,,Portugal,780,00:07:30.928,Shot,,,,,,,,,,,,,,,,,,,,,,,,Shot,Cristiano Ronaldo dos Santos Aveiro,Portugal,Right Center Forward,0.054354656,Off T,108.6,40.1,Jindřich Staněk
,,,,,,,,,,,,,,,,1.522167,,,,,,,,,,,,,7d690123-e372-423f-980c-5c0e281d38dc,731,,,"[89.6, 25.3]",3930166,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Center Back,30,Portugal,780,['9bcba742-9881-4ab6-a80d-01bd18e8e958'],9,,Left Foot,"[120.0, 46.0, 4.2]",,"[{'location': [95.9, 51.1], 'player': {'id': 28227, 'name': 'Pavel Šulc'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.8, 36.7], 'player': {'id': 29484, 'name': 'Jan Kuchta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [116.5, 38.3], 'player': {'id': 28040, 'name': 'Jindřich Staněk'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 47.5], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 57.1], 'player': {'id': 35441, 'name': 'David Doudera'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.1, 46.2], 'player': {'id': 28272, 'name': 'Ladislav Krejčí'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 28.0], 'player': {'id': 28034, 'name': 'Lukáš Provod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 37.0], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.5, 30.1], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 23.3], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [94.5, 49.6], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [88.8, 35.0], 'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.8, 65.6], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [102.0, 54.9], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.8, 34.2], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.7, 27.8], 'player': {'id': 18360, 'name': 'Rafael Alexandre Conceição Leão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.2, 15.0], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",d6a5b3ac-98a2-4a66-857a-206db8cd4070,Off T,0.007152914,Normal,Open Play,,,,,,Portugal,780,00:16:09.821,Shot,,,,,,,,,,,,,,,,,,,,,,,,Shot,Nuno Mendes,Portugal,Left Center Back,0.007152914,Off T,89.6,25.3,Jindřich Staněk
,,,,,,,,,,,,,,,,0.134073,,,,,,,,,,,,,67f08a7a-b659-4692-ab5c-e94c77e69e08,941,,,"[99.7, 52.2]",3930166,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,36,Portugal,780,"['51bc1829-04c8-4e26-bbf1-24f5638bcd94', '9d11247c-4ed5-4a03-aae2-25c68f334be9']",19,,Right Foot,"[102.4, 50.4]",,"[{'location': [104.2, 63.4], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [93.3, 27.9], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [96.0, 27.0], 'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.8, 46.9], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.3, 38.1], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.8, 28.8], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [83.0, 17.2], 'player': {'id': 7044, 'name': 'Patrik Schick'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [95.0, 40.5], 'player': {'id': 29484, 'name': 'Jan Kuchta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.6, 50.3], 'player': {'id': 28227, 'name': 'Pavel Šulc'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 53.2], 'player': {'id': 35441, 'name': 'David Doudera'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.2, 33.3], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 45.2], 'player': {'id': 28272, 'name': 'Ladislav Krejčí'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 36.5], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 35.7], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.4, 28.7], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.3, 18.0], 'player': {'id': 28034, 'name': 'Lukáš Provod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.1, 43.2], 'player': {'id': 28040, 'name': 'Jindřich Staněk'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.7, 15.2], 'player': {'id': 41092, 'name': 'Nuno Mendes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",38df470d-a356-415f-9665-fbe0baa46dbc,Blocked,0.03168744,Normal,Open Play,,,,,,Portugal,780,00:21:19.030,Shot,,,,,,,,,,,,,,,,,,,,,,,,Shot,Rúben Santos Gato Alves Dias,Portugal,Right Center Back,0.03168744,Blocked,99.7,52.2,Jindřich Staněk
,,,,,,,,,,,,,,,,0.080516,,,,,,,,,,,,,29fc3b39-63b0-4c69-844f-dab9a80a32c1,1010,,,"[104.7, 25.1]",3930166,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,João Pedro Cavaco Cancelo,7005.0,Left Wing Back,38,Portugal,780,"['3be26033-e4e2-4bef-a0dd-f0cc119837fd', '320030d6-f82a-4df4-8d4c-1a05bef2b3e4', '5f36d7be-ef88-4ca8-bed6-b6eea9184b16']",56,,Right Foot,"[106.3, 26.7]",,"[{'location': [111.0, 54.3], 'player': {'id': 35441, 'name': 'David Doudera'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.5, 43.1], 'player': {'id': 28227, 'name': 'Pavel Šulc'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 44.5], 'player': {'id': 28272, 'name': 'Ladislav Krejčí'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 40.5], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.7, 35.8], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 27.6], 'player': {'id': 28034, 'name': 'Lukáš Provod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.3, 26.7], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.2, 25.9], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.4, 37.4], 'player': {'id': 28040, 'name': 'Jindřich Staněk'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.1, 57.2], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [101.2, 38.3], 'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 41.5], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 46.2], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.7, 19.8], 'player': {'id': 18360, 'name': 'Rafael Alexandre Conceição Leão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 42.3], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",5d8f5056-dd40-4947-9a7e-73b665f7160e,Blocked,0.028342715,Normal,Open Play,,,,,,Portugal,780,00:22:56.051,Shot,True,,,,,,,,,,,,,,,,,,,,,,,Shot,João Pedro Cavaco Cancelo,Portugal,Left Wing Back,0.028342715,Blocked,104.7,25.1,Jindřich Staněk
,,,,,,,,,,,,,,,,0.061694,,,,,,,,,,,,,19357d42-5a3c-4425-badd-301552f7aa9b,1034,,,"[92.6, 20.6]",3930166,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,38,Portugal,780,"['80c395cc-324f-4fd5-807d-d417b64ac903', 'ada54916-0faa-47de-9b47-f645fdac79cc']",17,,Right Foot,"[95.0, 22.2]",,"[{'location': [100.6, 60.0], 'player': {'id': 16028, 'name': 'José Diogo Dalot Teixeira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [92.8, 29.5], 'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.7, 24.2], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.6, 25.9], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.6, 15.0], 'player': {'id': 18360, 'name': 'Rafael Alexandre Conceição Leão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.6, 6.7], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [90.6, 37.9], 'player': {'id': 7044, 'name': 'Patrik Schick'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [91.3, 26.1], 'player': {'id': 29484, 'name': 'Jan Kuchta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.0, 40.9], 'player': {'id': 28227, 'name': 'Pavel Šulc'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.7, 50.6], 'player': {'id': 35441, 'name': 'David Doudera'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.6, 35.3], 'player': {'id': 28272, 'name': 'Ladislav Krejčí'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.0, 22.3], 'player': {'id': 28034, 'name': 'Lukáš Provod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.6, 27.2], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.3, 23.7], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 18.7], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 15.9], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.1, 37.8], 'player': {'id': 28040, 'name': 'Jindřich Staněk'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [75.0, 28.7], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [80.1, 48.9], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [82.9, 14.3], 'player': {'id': 41092, 'name': 'Nuno Mendes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",6d3bd19d-599c-4656-8c4e-ffdb405786c4,Blocked,0.0055739963,Normal,Open Play,,,,,,Portugal,780,00:23:17.460,Shot,,,,,,,,,,,,,,,,,,,,,,,,Shot,Bruno Miguel Borges Fernandes,Portugal,Left Defensive Midfield,0.0055739963,Blocked,92.6,20.6,Jindřich Staněk
,,,,,,,,,,,,,,,,0.185334,,,,,,,,,,,,,bc44cab9-283f-4e16-918d-0f124a20961f,1362,,,"[109.8, 36.7]",3930166,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,49,Portugal,780,['1d67f03f-d0de-4951-b1c4-133c81d3f082'],14,,Left Foot,"[114.9, 38.6, 0.3]",True,"[{'location': [100.4, 13.0], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.4, 45.3], 'player': {'id': 28227, 'name': 'Pavel Šulc'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.3, 41.9], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 22.7], 'player': {'id': 29484, 'name': 'Jan Kuchta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [103.5, 60.3], 'player': {'id': 35441, 'name': 'David Doudera'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.9, 42.6], 'player': {'id': 28272, 'name': 'Ladislav Krejčí'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 35.7], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.6, 20.8], 'player': {'id': 28034, 'name': 'Lukáš Provod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.5, 26.6], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.7, 31.7], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 38.3], 'player': {'id': 28040, 'name': 'Jindřich Staněk'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.8, 26.5], 'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.6, 18.2], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [100.5, 28.5], 'player': {'id': 18360, 'name': 'Rafael Alexandre Conceição Leão'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",4ea1e2f5-b12f-4e52-b8b8-2f764409723b,Saved,0.4916691,Normal,Open Play,,,,,,Portugal,780,00:31:14.711,Shot,,,,,,,,,,,,,,,,,,,,,,,,Shot,Cristiano Ronaldo dos Santos Aveiro,Portugal,Right Center Forward,0.4916691,Saved,109.8,36.7,Jindřich Staněk
